,Unnamed: 0,x1,x2,x3,x4,x5
27766,27766,0.5,0.25,0,1,0
24940,24940,0.5,0.0,1,0,1
26591,26591,0.0,0.25,1,1,0
22897,22897,1.0,0.5,1,0,0
17998,17998,1.0,0.0,0,0,1
218,218,1.0,1.0,1,0,1
24629,24629,1.0,0.75,1,0,1
9169,9169,1.0,1.0,1,0,1
28300,28300,0.5,0.25,1,0,0
9842,9842,0.0,0.5,1,1,1
10320,10320,1.0,0.0,0,1,0
18743,18743,0.5,0.0,1,0,0
26200,26200,0.5,0.25,1,0,0
2929,2929,0.5,0.0,0,0,1
22621,22621,1.0,0.5,1,0,1
23178,23178,0.0,1.0,1,0,1
21866,21866,1.0,0.25,0,1,1
28634,28634,1.0,1.0,0,0,1
1529,1529,0.0,0.25,1,1,0
29384,29384,0.0,0.0,1,1,1
22184,22184,0.0,0.5,0,1,0
19536,19536,0.0,1.0,1,0,1
15544,15544,0.0,0.0,1,0,0
10106,10106,1.0,1.0,0,0,1
20043,20043,0.5,0.75,1,0,1
9693,9693,0.0,0.25,1,0,1
25973,25973,1.0,0.25,1,1,1
15393,15393,1.0,0.5,1,1,1
26493,26493,1.0,0.0,1,0,0
11565,11565,0.5,0.5,0,0,0
8226,8226,0.5,0.0,0,0,0
11683,11683,0.0,1.0,0,1,0
16607,16607,0.0,1.0,0,1,1
17345,17345,1.0,0.25,1,0,0
17186,17186,0.5,1.0,0,0,0
26013,26013,0.0,0.0,0,0,0
15597,15597,0.0,0.75,1,1,0
29641,29641,0.0,0.25,0,1,1
4093,4093,0.0,1.0,0,0,1
22410,22410,0.0,0.75,0,1,0
27922,27922,1.0,0.0,0,0,1
27403,27403,1.0,0.5,1,1,1
24957,24957,0.5,1.0,1,0,0
9959,9959,0.0,0.25,0,0,1
29417,29417,0.5,0.5,1,1,0
12015,12015,0.5,0.5,0,0,1
13811,13811,0.5,0.5,0,0,0
25287,25287,0.0,0.5,0,1,1
49,49,0.0,0.75,0,1,0
19756,19756,0.5,0.0,1,1,1
21428,21428,0.5,1.0,0,1,0
2930,2930,0.5,0.75,0,0,0
20320,20320,0.0,0.25,0,1,1
8920,8920,1.0,0.75,0,0,0
28311,28311,0.5,0.75,1,1,1
8616,8616,1.0,0.75,1,0,1
25998,25998,1.0,0.5,1,1,0
25705,25705,1.0,0.75,1,0,0
24169,24169,0.0,0.5,0,1,1
11842,11842,0.5,0.25,1,1,1
22297,22297,1.0,0.75,1,0,1
26002,26002,1.0,0.0,0,0,1
1710,1710,1.0,1.0,0,1,0
21743,21743,0.5,1.0,1,0,0
8473,8473,1.0,0.25,0,0,0
24071,24071,0.5,1.0,1,1,0
18266,18266,0.5,0.25,1,1,1
12281,12281,0.0,1.0,1,1,1
22696,22696,0.0,0.25,0,1,1
27094,27094,0.5,0.5,0,0,0
28470,28470,1.0,0.5,0,0,0
28831,28831,1.0,0.25,0,1,1
26205,26205,0.0,1.0,0,1,0
21003,21003,1.0,0.0,1,1,1
29717,29717,0.5,0.0,0,0,0
18947,18947,0.5,0.0,1,0,1
17529,17529,0.0,0.5,1,0,0
23729,23729,0.5,0.0,1,1,0
26780,26780,0.0,0.0,0,1,1
1277,1277,1.0,0.75,1,1,1
14515,14515,0.5,1.0,0,0,1
13036,13036,0.5,0.0,0,0,1
25679,25679,1.0,0.5,0,0,0
14281,14281,0.5,1.0,0,1,0
7295,7295,0.0,0.75,1,0,1
2102,2102,0.5,0.5,1,0,1
29363,29363,0.5,1.0,0,0,1
12416,12416,0.0,1.0,1,1,0
4050,4050,1.0,1.0,0,0,1
26605,26605,0.0,0.25,0,1,0
11671,11671,0.0,0.75,1,1,1
29789,29789,0.5,1.0,1,0,0
404,404,0.0,1.0,0,1,0
7674,7674,0.0,0.75,0,1,0
26866,26866,1.0,1.0,0,1,1
23280,23280,0.0,0.75,0,0,0
18672,18672,0.5,0.5,0,1,0
25036,25036,0.5,0.5,0,1,1
26883,26883,1.0,0.25,0,0,1
3768,3768,0.0,0.25,0,1,1
11477,11477,0.0,0.75,1,1,0
28226,28226,0.0,0.25,1,1,1
24741,24741,0.0,0.75,1,0,1
8620,8620,0.0,0.5,0,1,1
23471,23471,0.5,1.0,1,0,0
28772,28772,0.5,0.25,1,1,0
5098,5098,0.5,0.0,0,1,0
5453,5453,1.0,0.25,0,0,0
16366,16366,1.0,0.0,1,1,1
7925,7925,1.0,0.5,0,1,1
7313,7313,1.0,0.5,0,1,1
24617,24617,1.0,1.0,0,0,1
12478,12478,0.5,1.0,0,1,0
22675,22675,1.0,0.75,1,1,1
8989,8989,1.0,0.5,1,0,0
29701,29701,0.5,0.75,1,0,0
11352,11352,0.0,0.0,0,0,0
12787,12787,1.0,0.5,1,1,1
8645,8645,1.0,0.5,1,1,0
20051,20051,1.0,0.75,0,1,0
3565,3565,1.0,0.5,1,0,0
7167,7167,0.0,0.0,1,1,0
23196,23196,0.5,0.25,0,1,0
16415,16415,1.0,0.5,0,0,0
604,604,0.0,0.5,1,0,1
17089,17089,0.0,0.75,1,1,1
21063,21063,1.0,0.25,0,1,0
18650,18650,0.0,0.0,1,1,1
2319,2319,0.0,0.75,0,0,1
13983,13983,1.0,0.75,1,1,1
16822,16822,1.0,0.75,1,0,0
12368,12368,1.0,0.5,1,1,0
8850,8850,1.0,0.75,0,0,0
6254,6254,0.0,1.0,1,1,1
1407,1407,0.5,0.75,1,1,0
8060,8060,1.0,0.75,1,0,1
3365,3365,0.5,0.0,0,0,1
28614,28614,0.5,0.5,1,1,1
17999,17999,0.5,0.75,1,1,1
24938,24938,1.0,0.5,1,0,1
14487,14487,1.0,0.75,1,1,0
1109,1109,0.0,0.25,0,1,1
28008,28008,0.0,0.75,0,1,0
21689,21689,1.0,0.25,1,1,1
17532,17532,0.5,1.0,1,0,1
6204,6204,1.0,0.75,1,1,1
4730,4730,0.0,1.0,1,1,0
2582,2582,0.5,0.25,1,0,0
8055,8055,0.0,0.0,0,0,0
15391,15391,0.5,0.5,1,1,0
8997,8997,1.0,0.0,0,0,0
24103,24103,0.5,0.75,0,0,1
18220,18220,0.5,0.5,1,1,0
13868,13868,0.5,0.25,0,0,1
9683,9683,0.0,0.0,1,1,1
15160,15160,1.0,0.5,1,1,0
20242,20242,1.0,0.75,0,0,0
17900,17900,0.5,0.75,0,1,0
11368,11368,0.5,0.5,1,1,1
11701,11701,1.0,0.0,0,0,0
2186,2186,0.5,0.75,0,0,0
8536,8536,1.0,0.0,0,1,1
9793,9793,0.0,0.75,1,0,0
22228,22228,1.0,0.75,0,0,0
18627,18627,0.5,1.0,1,0,0
6324,6324,0.0,1.0,1,0,0
7302,7302,1.0,0.75,0,0,1
27757,27757,1.0,0.75,1,1,0
21202,21202,1.0,0.25,1,1,1
17309,17309,0.5,0.5,1,0,1
24262,24262,1.0,0.25,1,1,1
15114,15114,0.5,0.5,1,0,0
12823,12823,0.5,0.5,0,0,0
17248,17248,1.0,0.75,0,1,0
9309,9309,1.0,1.0,1,1,0
27285,27285,1.0,0.5,1,0,1
22618,22618,0.5,1.0,1,1,1
21894,21894,1.0,0.25,0,0,1
8668,8668,0.0,0.25,0,0,1
24700,24700,0.0,0.75,0,1,0
10922,10922,0.0,0.5,1,0,0
9560,9560,0.0,0.75,1,1,0
16827,16827,0.5,0.75,0,0,1
22715,22715,0.5,0.0,0,1,0
13919,13919,0.5,0.0,1,0,1
22215,22215,0.5,0.25,1,1,0
8657,8657,0.5,1.0,1,0,0
8922,8922,1.0,0.75,1,1,0
24484,24484,0.0,0.75,0,0,0
19127,19127,0.0,0.0,1,0,1
1096,1096,1.0,0.5,1,0,0
26516,26516,1.0,1.0,0,1,0
11011,11011,0.5,0.0,0,0,1
934,934,1.0,0.5,1,0,0
2748,2748,1.0,0.0,0,0,1
20600,20600,0.0,0.5,1,1,0
10964,10964,0.5,0.5,1,1,1
8119,8119,1.0,1.0,0,1,0
15828,15828,1.0,0.25,1,1,0
15413,15413,0.5,0.0,1,0,0
9017,9017,1.0,0.25,1,0,0
5528,5528,0.0,0.25,1,1,1
18987,18987,1.0,0.5,0,1,0
21642,21642,0.5,0.25,1,1,1
10798,10798,0.0,1.0,0,1,0
27769,27769,1.0,0.25,0,0,0
24995,24995,1.0,0.0,1,1,0
4005,4005,0.0,1.0,0,0,0
13751,13751,1.0,0.5,0,0,1
6992,6992,0.0,0.25,0,0,0
15994,15994,0.0,1.0,1,1,1
22048,22048,0.5,0.0,0,1,1
4640,4640,1.0,1.0,1,0,1
16394,16394,1.0,0.5,1,1,1
27546,27546,0.5,1.0,0,1,1
4851,4851,0.0,0.0,1,1,0
2769,2769,0.0,0.75,1,1,0
10751,10751,0.0,0.75,1,1,1
16488,16488,0.5,0.0,1,0,1
23945,23945,0.0,1.0,0,1,0
26380,26380,0.0,0.25,0,0,1
16412,16412,0.5,1.0,1,1,0
4126,4126,0.0,0.0,1,1,0
11205,11205,0.5,1.0,0,0,0
7889,7889,1.0,0.75,0,0,1
5406,5406,1.0,0.75,1,0,0
24462,24462,0.5,0.0,1,0,1
15793,15793,1.0,0.75,1,0,0
12889,12889,0.5,0.75,0,1,0
17394,17394,0.0,0.0,1,0,1
3597,3597,1.0,0.25,1,0,0
28444,28444,0.0,0.0,1,1,0
6651,6651,1.0,0.0,1,0,0
14501,14501,1.0,1.0,1,1,1
11207,11207,1.0,0.25,0,1,0
7338,7338,1.0,0.75,0,1,0
8631,8631,0.5,0.0,1,1,1
29132,29132,0.0,0.5,1,0,1
16709,16709,1.0,0.75,1,1,1
5682,5682,0.5,0.0,0,0,0
3689,3689,0.0,0.0,0,0,0
5155,5155,0.0,0.0,1,1,1
8361,8361,1.0,0.75,1,0,0
13597,13597,0.0,0.5,0,0,1
13292,13292,0.5,0.75,1,1,0
23349,23349,1.0,0.0,1,0,1
21005,21005,1.0,0.5,0,0,1
20849,20849,1.0,0.0,0,1,1
5260,5260,0.5,1.0,0,1,1
3080,3080,0.0,0.0,1,0,1
1330,1330,1.0,1.0,1,1,0
27261,27261,0.5,0.5,1,1,0
22076,22076,0.0,0.25,0,1,1
15186,15186,0.5,0.5,0,0,1
11761,11761,0.5,0.0,0,0,1
11831,11831,0.5,0.75,1,1,1
2087,2087,1.0,0.0,1,1,1
23256,23256,1.0,1.0,1,0,0
13901,13901,0.5,0.0,0,0,0
19975,19975,0.0,0.75,0,1,0
7501,7501,0.5,0.5,0,1,0
13608,13608,1.0,0.0,0,1,0
11839,11839,0.0,0.25,0,1,0
26617,26617,1.0,0.25,1,0,1
4614,4614,0.5,0.75,1,0,1
1902,1902,0.0,0.0,0,0,1
9499,9499,1.0,0.25,0,1,0
1858,1858,0.5,0.5,1,1,1
16122,16122,0.5,0.75,0,0,1
4080,4080,0.0,0.5,1,1,0
1444,1444,1.0,0.25,0,1,1
15626,15626,0.0,0.25,1,1,0
24133,24133,1.0,0.0,0,0,1
20410,20410,1.0,0.25,1,1,0
1103,1103,0.5,0.25,1,0,1
17448,17448,0.0,0.5,0,1,0
29310,29310,0.0,0.5,1,1,1
14632,14632,1.0,0.25,0,1,0
2793,2793,0.0,0.25,0,1,1
26170,26170,0.0,0.5,1,1,1
1374,1374,0.0,0.25,1,1,0
13876,13876,0.0,0.25,1,0,1
24038,24038,1.0,0.5,0,0,1
24637,24637,0.5,0.75,1,1,1
5082,5082,0.0,0.75,0,0,0
3819,3819,0.5,0.25,0,1,1
29166,29166,0.0,0.75,0,0,1
15796,15796,1.0,0.75,0,0,1
3313,3313,1.0,0.0,1,1,0
22149,22149,0.0,0.0,0,1,0
22311,22311,0.5,0.75,0,0,0
16901,16901,1.0,1.0,1,0,1
28570,28570,0.5,1.0,1,1,1
22925,22925,0.5,0.75,1,1,0
16600,16600,0.0,0.75,0,1,0
21046,21046,1.0,0.75,0,1,1
20171,20171,1.0,0.0,1,1,1
12134,12134,1.0,0.75,1,0,1
20969,20969,0.5,0.0,1,1,1
21067,21067,0.0,0.75,1,1,0
298,298,0.0,1.0,1,1,1
8112,8112,1.0,0.0,0,1,1
18720,18720,0.0,0.0,0,1,0
26744,26744,1.0,1.0,0,0,1
23980,23980,0.5,0.75,0,1,0
8029,8029,0.0,1.0,0,0,1
14417,14417,0.0,0.5,0,1,0
4903,4903,1.0,1.0,1,1,1
14232,14232,0.0,0.75,0,0,0
28560,28560,0.0,0.5,0,0,1
16830,16830,0.0,1.0,1,0,1
155,155,0.5,0.25,1,0,0
19400,19400,0.5,1.0,0,0,1
24102,24102,1.0,0.5,0,0,1
24539,24539,0.5,0.0,0,1,1
24461,24461,0.5,0.5,1,1,1
4498,4498,0.5,0.0,1,0,1
25308,25308,0.0,1.0,0,0,1
13926,13926,0.0,1.0,1,0,0
11929,11929,0.5,0.25,0,1,0
24916,24916,1.0,0.0,0,0,0
25632,25632,0.5,0.75,0,0,1
22108,22108,1.0,0.25,0,0,0
18854,18854,1.0,0.5,1,0,1
14316,14316,0.0,0.75,0,1,0
2272,2272,0.0,1.0,0,0,0
21463,21463,0.0,0.0,1,0,1
10920,10920,0.0,0.5,1,1,0
3068,3068,0.5,0.5,0,0,1
26927,26927,1.0,0.75,1,0,1
659,659,0.5,0.75,0,1,1
24086,24086,0.5,0.75,1,1,0
10830,10830,1.0,0.5,1,1,0
15339,15339,0.5,0.25,0,1,1
3594,3594,0.5,0.75,1,0,1
1873,1873,0.5,1.0,1,1,0
1587,1587,0.0,0.0,1,1,1
17979,17979,0.5,0.0,0,1,0
10092,10092,1.0,0.0,1,0,1
2498,2498,1.0,0.25,0,0,0
29890,29890,0.5,0.75,1,1,0
17816,17816,0.0,0.0,0,1,0
6925,6925,1.0,0.25,1,1,0
964,964,0.0,0.75,0,1,0
459,459,0.0,0.75,0,1,1
28740,28740,0.5,1.0,1,1,1
13634,13634,1.0,0.0,1,1,1
22793,22793,0.0,1.0,0,1,0
6201,6201,0.0,0.25,0,0,1
18549,18549,0.0,1.0,1,0,0
5232,5232,0.0,1.0,1,1,0
28662,28662,1.0,0.75,0,1,0
14562,14562,0.5,1.0,0,0,1
8887,8887,0.5,0.75,0,0,1
15389,15389,0.5,0.25,0,0,1
18384,18384,0.0,1.0,0,0,0
21581,21581,0.5,0.0,0,1,1
27993,27993,0.5,0.5,0,1,1
10294,10294,0.5,0.25,1,1,0
17708,17708,0.0,0.25,1,0,1
23246,23246,1.0,0.0,1,1,0
25469,25469,0.5,0.75,1,1,0
21042,21042,0.0,0.5,0,0,1
2768,2768,1.0,1.0,0,0,1
1977,1977,0.0,0.25,1,1,1
1966,1966,1.0,0.5,0,1,1
10686,10686,1.0,0.25,0,0,1
27675,27675,0.5,0.25,0,1,0
2222,2222,1.0,0.75,1,1,0
24371,24371,0.5,0.5,0,1,1
19644,19644,1.0,0.25,1,1,1
4579,4579,1.0,0.5,1,0,0
20275,20275,0.0,0.5,0,0,1
29654,29654,0.0,1.0,0,0,0
18998,18998,0.0,0.25,0,1,0
2732,2732,1.0,0.25,0,0,0
9285,9285,0.0,0.5,1,0,1
22470,22470,1.0,1.0,1,1,0
28194,28194,0.5,0.0,0,1,0
23433,23433,0.5,0.0,1,0,1
21815,21815,0.0,0.75,0,0,0
20927,20927,1.0,0.25,1,0,1
15841,15841,1.0,0.5,1,1,0
11160,11160,0.5,1.0,1,1,0
29435,29435,1.0,1.0,0,1,0
21624,21624,0.0,0.75,0,1,1
19442,19442,0.5,0.25,0,1,1
5462,5462,0.0,0.75,0,1,1
12370,12370,0.5,0.5,1,1,0
4445,4445,1.0,0.75,0,0,0
21913,21913,1.0,0.5,1,1,0
18817,18817,0.5,0.5,0,0,0
3556,3556,1.0,0.0,1,0,0
10772,10772,0.5,0.75,1,1,0
20341,20341,0.0,0.0,0,1,0
25681,25681,1.0,0.75,0,0,1
20510,20510,0.5,1.0,0,1,0
3189,3189,1.0,0.5,1,0,0
14300,14300,0.5,0.0,0,1,0
26697,26697,0.0,0.0,0,1,1
9089,9089,0.5,0.25,0,1,1
4783,4783,0.0,0.5,1,0,0
23981,23981,0.5,0.0,0,0,0
28624,28624,1.0,0.5,1,0,0
22233,22233,0.0,1.0,0,0,0
20214,20214,0.5,0.25,0,1,1
5425,5425,0.0,0.75,1,1,0
22775,22775,0.0,0.5,1,1,1
25799,25799,0.5,0.75,1,1,1
1077,1077,0.5,0.25,0,0,0
1950,1950,0.0,0.25,0,0,0
7174,7174,1.0,0.25,1,1,1
13158,13158,0.5,0.25,1,1,0
27827,27827,0.0,1.0,1,1,1
11549,11549,1.0,0.25,0,1,0
19547,19547,0.0,0.25,1,1,0
9328,9328,0.5,0.5,0,1,0
18212,18212,0.0,1.0,1,1,1
20898,20898,1.0,0.0,0,1,0
15268,15268,0.0,0.75,0,1,1
4306,4306,0.5,0.25,1,1,0
29606,29606,1.0,0.75,0,1,1
26624,26624,0.0,0.0,1,1,0
13057,13057,1.0,1.0,0,0,1
6424,6424,1.0,1.0,0,1,1
16262,16262,0.0,0.25,0,1,1
24253,24253,0.0,0.5,0,0,0
3273,3273,1.0,0.25,0,0,0
25931,25931,0.0,0.5,0,1,1
14399,14399,0.0,0.75,0,0,1
987,987,1.0,0.0,0,1,1
973,973,1.0,0.5,1,1,0
25147,25147,0.0,0.75,0,1,1
22067,22067,0.0,0.0,0,1,1
15162,15162,1.0,0.0,0,1,1
6777,6777,0.0,0.25,0,1,0
17197,17197,0.0,0.0,1,1,0
22617,22617,0.5,1.0,0,0,0
29718,29718,0.0,0.25,0,1,0
17167,17167,1.0,0.75,1,1,1
5878,5878,1.0,0.75,1,1,1
24387,24387,1.0,1.0,1,1,0
1857,1857,0.5,0.25,1,0,1
26001,26001,0.5,0.0,0,1,0
11371,11371,0.0,0.25,0,0,1
26362,26362,0.5,0.75,0,1,0
11093,11093,1.0,0.25,1,0,1
22008,22008,0.0,0.25,0,0,1
21766,21766,0.0,1.0,0,1,1
28773,28773,0.0,0.0,1,1,1
22117,22117,0.5,0.75,0,0,0
26079,26079,1.0,0.25,1,1,1
15945,15945,0.5,0.5,0,0,1
11912,11912,0.5,0.25,0,1,1
16673,16673,1.0,0.25,0,1,1
24651,24651,0.5,0.25,0,1,1
24943,24943,1.0,0.0,0,1,0
9117,9117,0.5,0.5,0,1,1
9009,9009,1.0,0.75,1,1,1
4116,4116,0.0,0.5,1,0,1
29797,29797,0.5,0.5,1,1,1
17078,17078,0.0,0.0,1,1,1
23240,23240,0.5,0.0,0,0,1
21130,21130,0.0,1.0,1,1,0
9899,9899,1.0,0.25,1,1,1
12453,12453,0.5,0.0,0,0,1
19050,19050,0.5,0.5,1,0,1
15896,15896,0.0,1.0,1,1,0
6363,6363,0.0,0.0,1,0,1
29060,29060,0.0,0.25,0,0,0
2209,2209,0.5,0.25,1,1,0
24742,24742,0.0,1.0,1,0,0
28943,28943,1.0,0.75,1,1,1
19095,19095,0.5,0.75,1,1,0
10420,10420,0.0,0.75,1,0,0
5594,5594,0.5,1.0,1,1,1
11202,11202,0.0,1.0,1,1,0
25838,25838,1.0,0.25,0,0,0
17567,17567,1.0,0.25,0,1,1
12045,12045,1.0,0.5,1,0,1
17710,17710,0.5,0.75,0,1,1
13413,13413,0.5,0.0,0,0,0
18197,18197,0.5,0.0,0,0,1
11875,11875,0.0,0.5,0,0,1
447,447,1.0,0.5,0,0,0
11065,11065,1.0,0.75,1,0,1
16138,16138,0.0,0.0,1,0,1
5084,5084,0.5,0.25,0,0,0
16718,16718,1.0,0.0,0,0,0
7187,7187,0.5,0.0,1,1,1
18113,18113,0.5,0.5,0,0,0
3711,3711,0.0,1.0,1,0,0
14044,14044,0.5,0.25,1,0,1
20840,20840,0.5,0.25,1,1,0
19112,19112,0.0,1.0,1,1,1
17449,17449,0.5,1.0,0,0,1
22614,22614,0.0,0.0,1,0,1
24022,24022,0.5,1.0,1,1,1
17478,17478,1.0,0.25,0,1,1
8290,8290,1.0,0.5,0,1,1
14919,14919,0.5,0.0,0,1,1
12797,12797,0.5,0.75,1,0,1
19041,19041,1.0,0.25,1,0,1
6437,6437,1.0,0.5,1,0,0
16306,16306,0.5,1.0,0,1,1
15090,15090,1.0,1.0,1,1,1
3539,3539,1.0,0.75,1,1,1
27048,27048,0.5,0.25,0,1,1
21158,21158,0.5,0.25,0,0,0
12055,12055,0.0,1.0,1,0,1
5091,5091,1.0,0.75,1,1,0
12469,12469,1.0,0.75,1,1,1
129,129,0.0,0.75,1,0,0
3488,3488,0.0,1.0,1,1,1
9188,9188,1.0,0.5,1,1,0
19615,19615,1.0,0.5,0,1,1
13974,13974,0.0,0.0,1,0,0
15983,15983,0.5,0.25,0,1,1
16507,16507,1.0,0.5,1,1,0
7296,7296,0.0,0.25,0,1,0
9258,9258,1.0,0.5,1,1,0
25631,25631,0.5,0.25,1,1,0
21632,21632,1.0,0.75,1,0,1
27638,27638,1.0,0.25,1,1,0
28788,28788,0.0,0.25,1,1,1
15043,15043,0.0,0.25,0,0,0
7839,7839,0.5,0.5,0,0,1
763,763,0.5,1.0,1,0,1
29756,29756,0.5,0.25,1,1,1
1875,1875,0.5,1.0,0,0,0
10869,10869,1.0,0.75,1,0,0
599,599,0.5,0.5,0,0,0
6632,6632,0.0,0.5,1,1,1
2333,2333,0.5,1.0,1,0,0
9841,9841,1.0,0.5,0,1,1
9684,9684,0.0,0.0,0,1,1
20930,20930,0.0,1.0,1,1,0
7353,7353,1.0,0.0,0,1,0
3489,3489,1.0,0.0,1,0,1
24817,24817,0.5,0.5,0,0,0
3400,3400,0.5,0.5,1,1,1
569,569,0.5,1.0,1,0,0
11597,11597,0.5,0.5,0,1,0
11016,11016,0.0,0.0,1,0,0
3290,3290,0.5,0.5,1,1,1
29078,29078,1.0,0.5,1,1,1
2113,2113,0.0,0.25,0,1,1
23482,23482,1.0,0.25,1,1,1
12746,12746,0.5,0.0,1,1,1
10787,10787,1.0,0.5,0,0,0
28108,28108,1.0,0.25,1,0,0
27233,27233,0.5,0.25,1,0,1
15857,15857,0.0,1.0,0,0,0
23124,23124,0.0,0.0,0,0,0
1178,1178,0.0,0.75,1,1,1
8509,8509,1.0,1.0,1,0,0
22188,22188,0.5,0.75,0,1,0
19465,19465,0.0,1.0,1,0,1
9972,9972,1.0,0.5,1,0,0
6325,6325,0.0,0.75,0,1,1
7573,7573,0.0,0.75,1,1,1
21533,21533,1.0,0.75,1,0,1
8325,8325,0.5,0.5,0,0,1
8540,8540,0.0,1.0,1,1,1
19860,19860,1.0,0.25,1,0,1
15251,15251,0.0,0.5,1,1,1
16574,16574,0.5,0.5,0,1,0
25735,25735,0.0,0.25,0,0,1
533,533,1.0,0.0,1,0,0
21509,21509,0.0,0.25,0,1,1
6901,6901,0.0,0.25,1,0,1
19202,19202,1.0,0.75,1,1,1
16285,16285,1.0,0.75,0,1,0
11774,11774,0.5,1.0,0,0,1
19149,19149,0.5,0.25,0,1,1
19948,19948,1.0,0.25,0,1,1
27027,27027,0.5,0.5,1,1,1
8561,8561,0.5,0.75,0,0,0
16442,16442,1.0,0.0,1,1,1
16775,16775,0.5,0.25,1,0,0
4874,4874,0.5,1.0,0,1,0
18730,18730,0.5,0.75,1,0,1
13779,13779,0.5,0.25,0,1,1
23747,23747,1.0,0.5,0,1,1
23822,23822,0.5,0.75,1,0,1
13138,13138,0.5,0.5,1,1,1
3533,3533,1.0,0.25,1,1,0
6951,6951,1.0,0.75,0,1,0
5117,5117,1.0,0.0,1,0,0
12784,12784,0.5,0.25,0,0,0
9995,9995,0.5,1.0,0,1,0
5,5,0.0,0.5,1,1,0
15188,15188,0.0,0.25,1,0,0
14109,14109,1.0,0.25,0,1,1
3328,3328,1.0,0.75,1,1,0
14978,14978,0.0,0.75,1,0,1
13271,13271,0.5,0.5,0,1,1
15242,15242,1.0,0.75,1,1,0
9086,9086,0.5,0.5,1,0,0
26383,26383,0.0,0.75,1,1,0
14498,14498,0.0,0.5,0,0,0
5865,5865,0.5,1.0,0,0,0
24871,24871,1.0,0.0,1,0,0
3518,3518,0.5,0.25,1,1,1
3848,3848,0.5,0.75,0,0,1
18133,18133,1.0,0.25,0,0,0
24580,24580,0.0,0.5,1,1,0
11557,11557,0.5,0.0,0,1,0
25833,25833,0.0,0.0,1,0,1
4016,4016,0.0,0.5,0,1,1
5550,5550,0.5,1.0,1,0,0
16132,16132,1.0,0.0,1,1,0
29259,29259,0.0,0.25,1,1,1
25625,25625,0.0,0.75,0,0,0
23743,23743,0.0,0.75,0,1,1
29778,29778,1.0,0.0,0,0,1
7068,7068,0.5,0.0,1,1,0
10205,10205,0.0,1.0,1,0,0
14720,14720,0.0,0.0,1,1,1
19056,19056,0.5,0.0,1,1,1
7466,7466,0.5,1.0,1,1,0
25526,25526,1.0,0.25,0,1,1
19553,19553,1.0,0.75,1,1,1
17593,17593,0.0,0.0,0,0,1
29411,29411,1.0,0.25,1,1,0
22387,22387,0.5,0.25,0,0,1
28696,28696,1.0,0.0,1,1,0
14015,14015,0.5,0.0,0,1,1
1518,1518,0.0,0.25,0,1,0
16890,16890,1.0,1.0,1,0,1
8918,8918,1.0,0.75,1,1,1
21974,21974,1.0,0.0,0,0,0
19996,19996,0.5,1.0,1,0,1
29517,29517,0.0,0.25,1,1,1
21242,21242,0.0,0.0,1,0,0
10584,10584,1.0,0.0,1,1,0
9810,9810,1.0,0.5,0,0,1
23601,23601,0.0,0.0,0,1,1
17540,17540,0.5,0.25,1,0,1
10127,10127,1.0,0.5,0,0,0
19576,19576,0.0,0.5,0,0,0
28946,28946,1.0,0.75,0,1,1
9177,9177,0.0,0.75,0,0,1
22161,22161,1.0,1.0,0,0,0
483,483,0.5,0.5,0,1,1
15265,15265,1.0,0.25,1,0,1
26321,26321,1.0,0.0,1,0,1
16759,16759,0.5,1.0,1,0,0
21905,21905,0.0,0.75,0,1,1
17365,17365,0.0,0.5,1,1,1
24634,24634,0.5,1.0,0,0,1
27997,27997,0.5,0.5,1,0,0
6487,6487,0.0,1.0,0,1,0
2046,2046,1.0,0.75,0,1,0
19310,19310,1.0,0.75,0,1,0
21326,21326,0.5,0.0,1,0,1
20312,20312,0.0,0.0,1,1,1
8594,8594,0.5,0.75,1,1,1
8950,8950,0.0,0.0,1,0,0
2126,2126,0.0,0.25,1,1,0
6496,6496,0.5,0.25,0,1,0
12761,12761,0.0,0.75,1,1,1
18612,18612,0.0,0.0,1,0,0
4540,4540,0.5,0.5,0,0,0
21208,21208,0.5,0.5,1,0,1
12443,12443,1.0,0.5,0,0,1
14983,14983,1.0,0.5,1,0,1
20403,20403,0.0,0.75,0,1,1
6120,6120,0.5,0.0,0,0,1
13431,13431,0.0,0.0,1,0,0
14591,14591,0.0,1.0,0,0,0
6947,6947,1.0,1.0,0,0,1
15563,15563,1.0,0.0,1,1,0
24786,24786,0.5,0.0,1,0,0
15566,15566,0.0,0.25,0,1,1
2822,2822,0.0,0.25,0,0,1
15705,15705,0.5,0.75,1,1,0
29736,29736,0.5,1.0,1,1,0
9626,9626,0.0,0.75,1,0,1
16175,16175,1.0,1.0,0,1,0
11648,11648,0.0,1.0,1,1,1
28760,28760,0.5,0.0,0,0,1
14563,14563,0.0,0.0,1,0,1
16981,16981,1.0,0.0,0,1,1
22379,22379,0.5,0.25,1,1,1
27246,27246,1.0,0.0,0,1,1
9322,9322,0.5,0.0,0,1,0
19259,19259,0.0,0.25,1,0,0
6638,6638,0.5,0.25,0,0,1
4600,4600,0.5,0.5,1,1,0
3048,3048,1.0,1.0,1,1,0
12288,12288,0.5,0.75,1,1,1
6759,6759,0.0,0.5,0,1,1
26668,26668,1.0,1.0,1,0,0
12673,12673,1.0,0.25,0,1,0
25486,25486,0.0,0.25,0,1,1
4451,4451,0.0,0.25,1,0,0
13262,13262,1.0,0.5,0,1,0
29316,29316,0.5,0.0,1,0,0
22274,22274,1.0,0.5,1,0,1
